9.997237684801943969e-01,-3.497952907743379081e-02,-2.192809700571982101e-02,-1.507577700022741385e-02,7.264880556383773562e-06,-6.911309601751941707e-03
2.908026752455691475e-04,-2.035117035030067738e-03,4.446287562130920093e-03,-1.937769898459017759e-01,-1.111299737506201685e-05,-1.279674060413508174e-01
-2.564226840099373059e-04,2.916268385869361449e-02,4.636988136442063979e-01,-1.788727468774823581e+00,1.744032587233455721e-06,-1.189667035812814522e+00
1.364531502127295896e-03,-6.461456831647630940e-03,3.644832716410364298e-02,1.832593876999279336e+00,1.323630368265402275e-06,5.707668208145387778e-01
1.281759127507758611e-01,-4.226610262954030084e+00,-1.554318530379378949e+00,4.298541423151617913e+00,9.865599422350852521e-01,4.875064266640479538e+00
2.747770538232596261e-05,2.464003356139065487e-02,-5.622818988688997772e-03,5.598847726221089366e-02,-3.892951692776944285e-07,1.004454345852025199e+00
