3.758681014074898019e-02,8.396821774627188928e-02
2.616365565322024706e-03,1.196288750887485215e-02
-9.161708853955650156e-01,4.469352292115742753e-02
8.805294880964127380e-01,-1.804613631853738652e-03
9.058094739862895040e+00,2.754413567097658833e-01
3.562914690418531732e-02,2.665008403293036730e-04
